external_id,timestamp,amount,currency,counterparty,raw_category_hint
SYN-0001201,2026-01-29T07:09:55+00:00,8687.53,USD,Nelson-Cruz,
SYN-0001202,2026-01-11T23:39:12+00:00,24076.47,USD,Marsh-Banks,internal_transfer
SYN-0001203,2026-01-20T14:38:36+00:00,117.28,USD,Wilson Ltd,internal_transfer
SYN-0001204,2026-01-25T13:48:36+00:00,13966.21,USD,"Brown, Dunlap and Moore",
SYN-0001205,2026-01-17T12:05:20+00:00,20073.75,USD,Pruitt-Webb,
SYN-0001206,2026-01-27T02:42:10+00:00,19834.94,USD,"Gregory, White and James",refund
SYN-0001207,2026-01-22T11:51:46+00:00,14079.65,USD,Carr-Huffman,wire
SYN-0001208,2026-01-17T11:44:00+00:00,11471.75,USD,"Mcpherson, Anderson and Knapp",refund
SYN-0001209,2026-01-29T11:42:08+00:00,684.74,USD,Clay Group,refund
SYN-0001210,2026-01-04T06:42:23+00:00,15841.91,USD,Brown Ltd,wire
SYN-0001211,2026-01-12T03:53:16+00:00,7893.95,USD,Smith-Oneill,refund
SYN-0001212,2026-01-26T01:46:15+00:00,244.07,USD,"Saunders, Ray and Cunningham",internal_transfer
SYN-0001213,2026-01-13T01:14:27+00:00,2326.14,USD,"Marks, Stone and Watts",
SYN-0001214,2026-01-17T14:27:02+00:00,13864.23,USD,"Davis, Stanley and Wright",
SYN-0001215,2026-01-16T05:41:17+00:00,5464.93,USD,Alvarado-Davidson,
SYN-0001216,2026-01-09T20:57:33+00:00,17078.0,USD,Combs PLC,fee
SYN-0001217,2026-01-25T05:22:34+00:00,4992.46,USD,"Brown, Schneider and Moore",fee
SYN-0001218,2026-01-13T21:13:10+00:00,5730.96,USD,Christian-Booth,
SYN-0001219,2026-01-18T06:48:07+00:00,19473.68,USD,Walton LLC,
SYN-0001220,2026-01-04T19:26:40+00:00,23894.54,USD,Rivera LLC,fee
SYN-0001221,2026-01-01T07:43:01+00:00,21427.38,USD,Hunter PLC,refund
SYN-0001222,2026-01-24T09:54:39+00:00,15517.07,USD,"Gray, Montoya and Miller",
SYN-0001223,2026-01-28T21:21:48+00:00,6869.05,USD,Solis-West,refund
SYN-0001224,2026-01-25T19:30:49+00:00,9947.59,USD,West-Wilson,
SYN-0001225,2026-01-07T05:25:02+00:00,13143.86,USD,Mcgee-Smith,
SYN-0001226,2026-01-27T06:02:25+00:00,12562.38,USD,Gutierrez-Hawkins,
SYN-0001227,2026-01-09T11:39:25+00:00,24412.7,USD,Petersen PLC,wire
SYN-0001228,2026-01-23T08:01:15+00:00,17230.57,USD,"Walsh, Wu and Hart",
SYN-0001229,2026-01-11T05:32:39+00:00,1630.55,12A,"Powers, Clements and Cox",
SYN-0001230,2026-01-10T02:02:54+00:00,6571.96,USD,Velasquez Group,internal_transfer
SYN-0001231,2026-01-30T18:17:40+00:00,9148.74,USD,Castro-Harvey,
SYN-0001232,2026-01-11T05:17:17+00:00,17518.11,USD,Moran-Cox,wire
SYN-0001233,2026-01-20T10:43:27+00:00,11268.77,USD,Wilson-Malone,
SYN-0001234,2026-01-28T22:57:49+00:00,5714.94,USD,Smith LLC,fee
SYN-0001235,2026-01-14T02:30:48+00:00,5895.89,USD,"Brandt, Carter and Boyd",refund
SYN-0001236,2026-01-19T11:45:40+00:00,3646.95,USD,"Rodriguez, Prince and Vasquez",
SYN-0001237,2026-01-08T06:14:10+00:00,20141.9,USD,"Newton, Ortiz and King",wire
SYN-0001238,2026-01-25T06:04:25+00:00,24889.05,USD,Lopez Group,
SYN-0001239,2026-01-26T02:21:24+00:00,18014.29,USD,Bryant and Sons,internal_transfer
SYN-0001240,2026-01-15T13:33:54+00:00,14053.9,USD,"Morgan, Sherman and Williams",
SYN-0001241,2026-01-20T08:10:18+00:00,17263.89,USD,"Monroe, Chapman and Barton",
SYN-0001242,2026-01-13T08:16:08+00:00,20974.45,USD,Ellis-Lawrence,wire
SYN-0001243,2026-01-17T05:54:11+00:00,9024.69,USD,"Taylor, Porter and Moreno",
SYN-0001244,2026-01-13T12:15:34+00:00,496.86,USD,Tran Group,
SYN-0001245,2026-01-30T09:32:49+00:00,14421.77,USD,"Webb, Romero and Morse",
SYN-0001246,2026-01-27T03:19:33+00:00,24484.35,USD,Holt and Sons,
SYN-0001247,2026-01-16T18:45:27+00:00,12761.6,USD,"Ochoa, Garcia and Sandoval",fee
SYN-0001248,2026-01-22T16:42:40+00:00,9527.39,USD,"Andrade, Gordon and Cruz",
SYN-0001249,2026-01-08T00:45:37+00:00,4190.22,USD,"Moon, Farmer and Hill",refund
SYN-0001250,2026-01-17T09:05:09+00:00,15782.2,USD,Waller-Chavez,wire
SYN-0001251,2026-01-04T11:07:18+00:00,4050.83,USD,Taylor PLC,
SYN-0001252,2026-01-16T09:11:23+00:00,7284.62,USD,"Tanner, Hunt and Cameron",fee
SYN-0001253,2026-01-20T04:44:19+00:00,22192.41,USD,"Valencia, Joseph and Walls",
SYN-0001254,2026-01-18T15:07:03+00:00,14673.41,USD,"Robinson, Clark and Klein",fee
SYN-0001255,2026-01-21T02:19:55+00:00,4597.97,USD,"Reed, Chambers and Zavala",
SYN-0001256,2026-01-12T09:21:37+00:00,58751.00,USD,,
SYN-0001257,2026-01-04T21:16:55+00:00,4173.59,USD,"Hester, Thompson and Daniels",
SYN-0001258,2026-01-04T02:19:24+00:00,13711.3,USD,"Morris, Wilson and Bell",wire
SYN-0001259,2026-01-20T06:33:11+00:00,420.84,usd,Aguilar-Bender,
SYN-0001260,2026-01-05T02:13:47+00:00,23289.81,USD,"Butler, Adkins and Skinner",fee
SYN-0001261,2026-01-12T03:13:08+00:00,18440.09,USD,Rich-Henderson,
SYN-0001262,2026-01-07T03:16:49+00:00,13169.03,USD,Mills Inc,
SYN-0001263,2026-01-02T16:57:30+00:00,8921.67,USD,Thomas-Santiago,fee
SYN-0001264,2026-01-24T02:45:37+00:00,24374.56,USD,Adams and Sons,wire
SYN-0001265,2026-01-14T05:23:08+00:00,11121.68,USD,Vega-Thomas,internal_transfer
SYN-0001266,2026-01-27T04:18:56+00:00,14771.18,USD,Vaughn LLC,
SYN-0001267,2026-01-28T09:05:22+00:00,13086.97,USD,Molina Inc,wire
SYN-0001268,2026-01-16T00:46:53+00:00,12041.81,USD,Cervantes-Garcia,
SYN-0001269,2026-01-05T08:20:16+00:00,7697.4,USD,"Stevenson, Hancock and Newton",wire
SYN-0001270,2026-01-08T13:25:26+00:00,264.88,USD,"Price, Dixon and Robles",
SYN-0001271,2026-01-07T14:48:05+00:00,7169.77,USD,"Roberts, Beck and House",
SYN-0001272,2026-01-24T21:08:30+00:00,11927.2,USD,Butler-French,refund
SYN-0001273,2026-01-21T21:29:36+00:00,not-a-number,USD,"Edwards, Arnold and Smith",refund
SYN-0001274,2026-01-12T05:23:07+00:00,181.44,USD,Harris-Melton,refund
SYN-0001275,2026-01-20T23:42:25+00:00,10928.22,USD,Greer-Pruitt,internal_transfer
SYN-0001276,2026-01-19T22:03:37+00:00,9459.57,USD,"Mckinney, Richardson and Chapman",refund
SYN-0001277,2026-01-21T11:56:40+00:00,5989.81,USD,"Morrison, Parsons and Brandt",fee
SYN-0001278,2026-01-30T18:26:55+00:00,17348.42,USD,Cole-Lucero,refund
SYN-0001279,2026-01-26T19:45:35+00:00,6721.28,USD,Lopez and Sons,refund
SYN-0001280,2026-01-04T07:45:58+00:00,3416.46,USD,"Palmer, Bennett and Patterson",
SYN-0001281,2026-01-23T02:30:47+00:00,11319.73,USD,"Baker, Martin and Singleton",internal_transfer
SYN-0001282,2026-01-24T21:13:00+00:00,8016.77,USD,Rivera Ltd,
SYN-0001283,2026-01-26T23:17:09+00:00,4649.25,USD,Williams LLC,
SYN-0001284,2026-01-14T01:38:06+00:00,17880.18,USD,"Williams, Randolph and Gilbert",
SYN-0001285,2026-01-12T07:14:38+00:00,3767.94,USD,"Turner, Tyler and Pierce",
SYN-0001286,2026-01-17T14:21:26+00:00,7790.11,USD,Bowers LLC,wire
SYN-0001287,2026-01-19T00:42:32+00:00,17423.67,USD,"Robinson, White and Jones",wire
SYN-0001288,2026-01-04T21:28:00+00:00,734.71,usd,"Moore, Daniels and Powell",
SYN-0001289,2026-01-04T11:10:09+00:00,11754.2,USD,Walker-Lewis,internal_transfer
SYN-0001290,2026-01-13T03:21:49+00:00,9540.05,USD,Rivera-Carter,refund
SYN-0001291,2026-01-13T02:03:43+00:00,2217.59,12A,"Moreno, Barajas and Colon",
SYN-0001292,2026-01-10T16:03:40+00:00,18383.33,USD,"Smith, Caldwell and Griffin",wire
SYN-0001293,2026-01-11T02:51:30+00:00,9728.68,USD,"Austin, Oliver and Haley",wire
SYN-0001294,2026-01-16T16:23:45+00:00,15729.48,USD,"Blackwell, James and Hogan",
SYN-0001295,2026-01-27T16:18:25+00:00,3054.42,USD,Cruz PLC,internal_transfer
SYN-0001296,2026-01-15T12:08:32+00:00,9011.31,USD,"Campbell, Pruitt and Short",
SYN-0001297,2026-01-11T13:44:30+00:00,5899.91,USD,Robertson-Hicks,
SYN-0001298,2026-01-01T17:33:18+00:00,19859.97,USD,Williams-Villanueva,
SYN-0001299,2026-01-20T05:09:00+00:00,6077.99,USD,Flores Inc,refund
SYN-0001300,2026-01-29T05:00:13+00:00,17269.09,USD,Jackson PLC,refund
SYN-0001301,2026-01-08T12:34:43+00:00,19270.15,USD,"Smith, Jones and Santiago",
SYN-0001302,2026-01-25T06:26:53+00:00,17148.93,USD,Hancock Group,
SYN-0001303,2026-01-03T21:57:57+00:00,8888.59,USD,Harris Ltd,
SYN-0001304,2026-01-27T00:53:48+00:00,2685.68,USD,"Rowe, Lucas and Case",refund
SYN-0001305,2026-01-16T09:01:41+00:00,19714.26,USD,"Parks, Johnson and Love",internal_transfer
SYN-0001306,2026-01-22T07:08:40+00:00,4824.94,USD,Miller Inc,fee
SYN-0001307,2026-01-18T09:17:43+00:00,3369.17,USD,Bauer PLC,fee
SYN-0001308,2026-01-24T13:25:04+00:00,10938.06,USD,Andrews and Sons,fee
SYN-0001309,2026-01-24T18:59:54+00:00,14167.98,USD,Russell-Hayes,
SYN-0001310,2026-01-16T17:06:55+00:00,11710.4,USD,Hamilton-Smith,fee
SYN-0001311,2026-01-30T01:30:45+00:00,13863.45,USD,"Wilson, Smith and Cortez",refund
SYN-0001312,2026-01-08T12:37:03+00:00,7392.52,USD,Avila PLC,wire
SYN-0001313,2026-01-18T19:43:02+00:00,18.99,USD,Haynes Inc,wire
SYN-0001314,2026-01-19T09:37:03+00:00,4639.17,USD,Reilly-Rodriguez,fee
SYN-0001315,2026-01-18T16:10:42+00:00,1606.87,US,"Turner, Miller and Hubbard",
SYN-0001316,2026-01-27T03:55:47+00:00,9687.88,USD,James-Short,refund
SYN-0001317,2026-01-25T03:41:12+00:00,13787.14,USD,Wells PLC,refund
SYN-0001318,2026-01-16T15:51:22+00:00,16022.96,USD,Taylor Group,wire
SYN-0001319,2026-01-26T09:34:22+00:00,1667.93,USD,"Phillips, Walters and Evans",fee
SYN-0001320,2026-01-07T07:11:52+00:00,21837.45,USD,"Wong, Bernard and Smith",
SYN-0001321,2026-01-24T13:29:50+00:00,2469.74,USD,"Thomas, Williams and Armstrong",
SYN-0001322,2026-01-19T20:45:01+00:00,12248.25,USD,Medina-Arroyo,fee
SYN-0001323,2026-01-29T15:45:01+00:00,1228.09,USD,Clark-Figueroa,
SYN-0001324,2026-01-04T10:34:26+00:00,23255.35,USD,"Cooper, Gutierrez and Brewer",
SYN-0001325,2026-01-24T20:31:44+00:00,1999.84,USD,"Thomas, White and Jensen",refund
SYN-0001326,2026-01-03T22:43:15+00:00,13950.94,USD,Lee-White,
SYN-0001327,2026-01-21T04:37:14+00:00,9227.35,USD,"Phelps, York and Randolph",refund
SYN-0001328,2026-01-30T22:46:45+00:00,13225.99,USD,"Murray, Dunn and Roberts",
SYN-0001329,2026-01-15T18:04:28+00:00,23615.14,USD,King and Sons,
SYN-0001330,2026-01-05T17:09:07+00:00,18129.57,USD,"Carpenter, Lynn and Howard",
SYN-0001331,2026-01-10T04:44:14+00:00,13155.27,USD,"Rios, Garcia and Harvey",
SYN-0001332,2026-01-09T16:25:52+00:00,18730.11,USD,Stewart Group,internal_transfer
SYN-0001333,2026-01-06T02:55:58+00:00,15965.97,USD,Jensen-Torres,refund
SYN-0001334,2026-01-23T06:26:53+00:00,16631.39,USD,"Hernandez, Knight and Aguirre",fee
SYN-0001335,2026-01-09T02:20:48+00:00,4510.73,USD,Jackson-Edwards,refund
SYN-0001336,2026-01-17T09:13:51+00:00,3955.25,USD,Joseph Ltd,fee
SYN-0001337,2026-01-22T12:08:47+00:00,22562.22,USD,Hill-Ward,
SYN-0001338,2026-01-16T18:14:58+00:00,9293.62,USD,"Quinn, Humphrey and Ford",refund
SYN-0001339,2026-01-21T21:40:17+00:00,18146.97,USD,Hampton-Tucker,refund
SYN-0001340,2026-01-28T08:06:40+00:00,5348.99,USD,Thompson PLC,internal_transfer
SYN-0001341,2026-01-13T08:02:07+00:00,24041.33,USD,Wilkinson and Sons,
SYN-0001342,2026-01-20T06:38:38+00:00,18158.11,USD,"Gonzalez, Gross and Sims",
SYN-0001343,2026-01-29T22:06:50+00:00,12940.72,USD,"Jones, Smith and Hunter",
SYN-0001344,2026-01-15T15:40:15+00:00,7509.05,USD,Hess PLC,
SYN-0001345,2026-01-16T06:53:25+00:00,19288.31,USD,Hammond-Lewis,
SYN-0001346,2026-01-14T09:30:48+00:00,12782.28,USD,Arnold PLC,internal_transfer
SYN-0001347,2026-01-28T17:58:33+00:00,2358.08,USD,"Kennedy, Rowe and Diaz",
SYN-0001348,2026-01-08T13:52:40+00:00,6625.44,USD,Vance PLC,
SYN-0001349,2026-01-13T03:06:15+00:00,6406.84,USD,"Vincent, Anderson and Mason",
SYN-0001350,2026-01-28T16:39:56+00:00,14227.05,USD,Sanders PLC,wire
SYN-0001351,2026-01-04T17:56:46+00:00,8117.98,USD,Bates PLC,fee
SYN-0001352,2026-01-24T16:52:59+00:00,22475.7,USD,"Martin, Palmer and Griffin",refund
SYN-0001353,2026-01-05T15:06:25+00:00,16056.72,USD,Knight PLC,internal_transfer
SYN-0001354,2026-01-28T23:25:09+00:00,13665.00,USD,,
SYN-0001355,2026-01-17T05:35:31+00:00,21994.93,USD,"Brennan, Thomas and Dennis",
SYN-0001356,2026-01-06T20:26:23+00:00,19259.98,USD,Williams-Juarez,refund
SYN-0001357,2026-01-30T05:43:56+00:00,15847.54,USD,Brown LLC,
SYN-0001358,2026-01-03T15:03:49+00:00,13110.06,USD,Williams and Sons,
SYN-0001359,2026-01-28T10:10:16+00:00,8171.46,USD,"Velez, Ward and Harrison",
SYN-0001360,2026-01-08T10:29:16+00:00,16841.21,USD,Keith-Williams,
SYN-0001361,2026-01-22T15:10:49+00:00,14878.71,USD,"Nguyen, Padilla and Boyd",refund
SYN-0001362,2026-01-11T18:44:54+00:00,7245.29,USD,Davenport-Baker,wire
SYN-0001363,2026-01-07T10:00:41+00:00,2064.55,USD,"Hudson, Bennett and Gray",
SYN-0001364,2026-01-03T09:27:05+00:00,9980.38,USD,"Valdez, Houston and Black",internal_transfer
SYN-0001365,2026-01-25T08:39:58+00:00,19345.85,USD,Kaufman-Walker,wire
SYN-0001366,2026-01-07T13:08:08+00:00,13982.85,USD,Gomez-Parrish,wire
SYN-0001367,2026-01-28T17:38:54+00:00,14029.63,USD,Sparks-Eaton,
SYN-0001368,2026-01-26T10:47:34+00:00,6058.63,USD,Shaw and Sons,
SYN-0001369,2026-01-21T21:03:46+00:00,17118.76,USD,Martin-Jones,
SYN-0001370,2026-01-06T11:06:24+00:00,10340.14,USD,"Campbell, Hernandez and Moore",fee
SYN-0001371,2026-01-10T05:56:11+00:00,8613.78,USD,"Love, Wilson and Hall",
SYN-0001372,2026-01-15T19:08:22+00:00,24691.31,USD,Cortez-Olson,
SYN-0001373,2026-01-22T11:12:43+00:00,3646.32,USD,Mendoza-Garza,internal_transfer
SYN-0001374,2026-01-12T08:02:06+00:00,17134.3,USD,"Whitaker, Johnson and Williams",
SYN-0001375,2026-01-05T03:58:51+00:00,18489.8,USD,"Vargas, Taylor and Hunt",
SYN-0001376,2026-01-08T04:03:22+00:00,20811.29,USD,"Thomas, Jackson and Nielsen",refund
SYN-0001377,2026-01-17T15:56:24+00:00,20107.22,USD,"Mullen, Greene and Elliott",fee
SYN-0001378,2026-01-23T20:58:35+00:00,8297.59,USD,Johns Ltd,
SYN-0001379,2026-01-11T06:51:09+00:00,13661.06,USD,"Nicholson, Valentine and Robinson",
SYN-0001380,2026-01-27T15:23:54+00:00,15576.43,USD,"Haney, Dillon and Jackson",wire
SYN-0001381,2026-01-01T21:25:27+00:00,14575.54,USD,Burke-Norton,wire
SYN-0001382,2026-01-03T02:39:36+00:00,4258.82,USD,Hanson PLC,
SYN-0001383,2026-01-30T23:58:52+00:00,1328.08,USD,Jackson-Jennings,
SYN-0001384,2026-01-01T09:42:36+00:00,9716.74,USD,Carlson-Jones,
SYN-0001385,2026-01-18T11:41:08+00:00,2698.18,USD,Cruz-Rodriguez,refund
SYN-0001386,2026-01-19T18:19:55+00:00,24494.84,USD,Mills PLC,
SYN-0001387,2026-01-05T20:02:48+00:00,12117.07,USD,"Barnes, Hernandez and Davis",
SYN-0001388,2026-01-05T06:33:05+00:00,4972.68,USD,Valenzuela-Greene,
SYN-0001389,2026-01-28T05:14:53+00:00,538.19,USD,"Gordon, Wilson and Olson",fee
SYN-0001390,2026-01-26T16:48:48+00:00,8339.91,USD,Winters PLC,
SYN-0001391,2026-01-08T14:55:27+00:00,8670.15,USD,Prince Ltd,
SYN-0001392,2026-01-15T16:14:08+00:00,24899.86,USD,"Reynolds, Fisher and Golden",
SYN-0001393,2026-01-14T09:25:17+00:00,1551.18,USD,"Moreno, Perez and Lang",refund
SYN-0001394,2026-01-19T19:05:11+00:00,24759.05,USD,Bell-Ballard,refund
SYN-0001395,2026-01-14T14:26:58+00:00,3793.55,USD,"Johnston, Coleman and Scott",
SYN-0001396,2026-01-07T15:55:13+00:00,18247.51,USD,Kent Inc,
SYN-0001397,2026-01-30T17:33:14+00:00,15638.49,USD,George-Stephens,refund
SYN-0001398,2026-01-12T16:02:26+00:00,3819.58,USD,Lopez-Fletcher,internal_transfer
SYN-0001399,2026-01-30T09:18:21+00:00,11229.78,USD,Lane Inc,
SYN-0001400,2026-01-07T17:27:12+00:00,13534.3,USD,"Smith, Pena and Watts",internal_transfer
SYN-0001401,2026-01-07T16:54:33+00:00,17213.61,USD,Ortiz-Rodriguez,
SYN-0001402,2026-01-07T13:34:50+00:00,24892.15,USD,Pearson-King,wire
SYN-0001403,2026-01-08T01:06:53+00:00,23325.82,USD,"Henderson, Diaz and Hill",fee
SYN-0001404,2026-01-16T09:54:35+00:00,13933.95,USD,"Sanders, Harris and Arnold",
SYN-0001405,2026-01-06T17:55:52+00:00,7940.62,USD,"Olson, Wood and Peters",
SYN-0001406,2026-01-02T10:21:02+00:00,7967.87,USD,Hinton-Lane,refund
SYN-0001407,2026-01-20T23:08:34+00:00,11075.67,USD,"Sanders, Taylor and Shields",
SYN-0001408,2026-01-14T06:59:44+00:00,19477.92,USD,Adkins Group,
SYN-0001409,2026-01-09T23:14:42+00:00,19061.42,USD,"Avery, Garcia and Romero",
SYN-0001410,2026-01-13T22:55:02+00:00,14176.51,USD,Owen-Mendez,internal_transfer
SYN-0001411,2026-01-12T06:30:44+00:00,17184.76,USD,"Mann, Martin and Oconnell",
SYN-0001412,2026-01-24T03:16:54+00:00,12558.61,USD,Brock and Sons,
SYN-0001413,2026-01-19T03:41:39+00:00,21303.38,USD,Frost-Graham,
SYN-0001414,2026-01-07T16:12:50+00:00,4832.3,USD,Baker LLC,
SYN-0001415,2026-01-01T17:29:34+00:00,1116.66,12A,Lynch Ltd,
SYN-0001416,2026-01-10T22:19:55+00:00,4427.78,USD,Arias-Morales,
SYN-0001417,2026-01-22T07:48:15+00:00,15426.87,USD,"Meyer, Dawson and Harper",refund
SYN-0001418,2026-01-23T05:04:42+00:00,10689.46,USD,Bowman Group,
SYN-0001419,2026-01-30T12:17:23+00:00,20608.39,USD,Harris Ltd,fee
SYN-0001420,2026-01-20T03:13:07+00:00,23478.54,USD,"Mitchell, Johnson and Greene",internal_transfer
SYN-0001421,2026-01-27T00:40:15+00:00,16035.2,USD,"Hale, Gilbert and Craig",internal_transfer
SYN-0001422,2026-01-02T20:52:10+00:00,2733.8,USD,Allen-Smith,internal_transfer
SYN-0001423,2026-01-03T01:25:05+00:00,12968.05,USD,Miller LLC,
SYN-0001424,2026-01-02T21:43:53+00:00,9685.56,USD,Gomez-Foster,internal_transfer
SYN-0001425,2026-01-03T09:26:00+00:00,7280.19,USD,"Gonzalez, Smith and Padilla",
SYN-0001426,2026-01-15T18:49:52+00:00,20690.7,USD,Dunn Ltd,refund
SYN-0001427,2026-01-21T12:12:14+00:00,15328.74,USD,"Herman, Bailey and Richmond",
SYN-0001428,2026-01-26T02:18:47+00:00,11590.01,USD,Perez-Mccarty,
SYN-0001429,2026-01-05T09:22:16+00:00,12516.94,USD,Spears-Andrews,fee
SYN-0001430,2026-01-29T10:05:45+00:00,13660.63,USD,Thompson-Hunter,fee
SYN-0001431,2026-01-16T16:51:33+00:00,623.78,USD,"Jones, Phillips and Arroyo",wire
SYN-0001432,2026-01-10T19:16:04+00:00,2255.4,USD,"Frye, Walter and Li",wire
SYN-0001433,2026-01-08T23:04:00+00:00,18331.83,USD,"Wright, Ramos and Bennett",fee
SYN-0001434,2026-01-22T19:35:13+00:00,9074.22,USD,Carrillo-Todd,fee
SYN-0001435,2026-01-19T15:29:39+00:00,19776.87,USD,Maldonado-Mosley,fee
SYN-0001436,2026-01-08T18:17:47+00:00,13759.1,USD,Olson LLC,wire
SYN-0001437,2026-01-09T07:05:43+00:00,14137.72,USD,Reyes and Sons,
SYN-0001438,2026-01-08T06:52:01+00:00,21720.59,USD,"Haynes, Mcbride and Gutierrez",
SYN-0001439,2026-01-03T11:46:51+00:00,7702.25,USD,Black-Smith,wire
SYN-0001440,2026-01-22T15:55:42+00:00,15661.69,USD,Wright-Davis,
SYN-0001441,2026-01-07T09:17:28+00:00,89.32,USD,"Goodman, Peterson and Spencer",
SYN-0001442,2026-01-01T14:13:23+00:00,12441.19,USD,Woods LLC,wire
SYN-0001443,2026-01-01T06:41:59+00:00,22067.69,USD,Shannon LLC,internal_transfer
SYN-0001444,2026-01-29T14:04:27+00:00,11893.32,USD,Valentine Ltd,fee
SYN-0001445,2026-01-04T20:30:48+00:00,15002.95,USD,Porter and Sons,internal_transfer
SYN-0001446,2026-01-27T13:41:57+00:00,15494.53,USD,Moss LLC,
SYN-0001447,2026-01-11T01:54:55+00:00,4621.81,USD,Perez and Sons,
SYN-0001448,2026-01-17T22:38:15+00:00,3635.22,USD,"Kelly, Maxwell and Wilson",
SYN-0001449,2026-01-29T01:31:36+00:00,1658.9,US,Lowe Ltd,
SYN-0001450,2026-01-21T05:47:24+00:00,4034.22,USD,Austin-Duran,
SYN-0001451,2026-01-29T21:11:20+00:00,19682.9,USD,"Rubio, Charles and Watson",internal_transfer
SYN-0001452,2026-01-23T02:30:25+00:00,14474.58,USD,Vasquez-Galloway,fee
SYN-0001453,2026-01-05T12:29:59+00:00,7483.06,USD,"Melton, Henry and Joyce",refund
SYN-0001454,2026-01-19T09:29:46+00:00,1692.6,USD,"Ramirez, Walker and Ray",refund
SYN-0001455,2026-01-27T17:20:43+00:00,7321.53,USD,Fox Group,
SYN-0001456,2026-01-14T07:43:14+00:00,13176.79,USD,Ayers-Johnson,
SYN-0001457,2026-01-11T03:33:43+00:00,1455.56,USD,Long-Parks,internal_transfer
SYN-0001458,2026-01-26T16:16:02+00:00,12092.09,USD,Bryant Inc,
SYN-0001459,2026-01-14T22:35:50+00:00,15221.51,USD,"Holmes, Stewart and Smith",wire
SYN-0001460,2026-01-26T12:07:30+00:00,24875.61,USD,"Clark, Carpenter and Nguyen",internal_transfer
SYN-0001461,2026-01-07T07:07:36+00:00,14066.3,USD,"Hensley, Lopez and Baker",internal_transfer
SYN-0001462,2026-01-25T03:54:37+00:00,20199.7,USD,Ruiz-Austin,wire
SYN-0001463,2026-01-12T07:08:25+00:00,7262.91,USD,White-Coleman,fee
SYN-0001464,2026-01-06T17:43:16+00:00,11622.68,USD,Haynes-Watson,
SYN-0001465,2026-01-11T01:33:28+00:00,15383.08,USD,Ramirez-White,refund
SYN-0001466,2026-01-03T05:00:08+00:00,8741.9,USD,Krause Ltd,
SYN-0001467,2026-01-11T07:23:29+00:00,16015.82,USD,Olsen Ltd,
SYN-0001468,2026-01-13T08:25:04+00:00,1696.83,USD,Brock-Peters,refund
SYN-0001469,2026-01-27T16:47:20+00:00,19176.05,USD,Gonzalez-Marsh,
SYN-0001470,2026-01-17T04:18:09+00:00,9901.84,USD,"Hernandez, Shaffer and Thompson",
SYN-0001471,2026-01-02T09:55:27+00:00,4391.55,USD,Taylor-Barry,refund
SYN-0001472,2026-01-17T09:43:29+00:00,11978.23,USD,"Holmes, Le and Floyd",fee
SYN-0001473,2026-01-02T17:25:42+00:00,3394.71,USD,King-Garrison,fee
SYN-0001474,2026-01-23T08:39:31+00:00,13424.65,USD,Ross Ltd,refund
SYN-0001475,2026-01-21T02:17:24+00:00,1401.5,USD,Brown LLC,fee
SYN-0001476,2026-01-28T10:12:21+00:00,16955.26,USD,Combs-Davis,fee
SYN-0001477,2026-01-01T21:48:30+00:00,14435.36,USD,"Cook, Ward and Castro",
SYN-0001478,2026-01-18T03:58:07+00:00,24240.36,USD,Cooper-Jenkins,
SYN-0001479,2026-01-02T12:19:09+00:00,24590.49,USD,Dillon-Mccarty,
SYN-0001480,2026-01-09T01:22:06+00:00,15142.62,USD,Ray Ltd,internal_transfer
SYN-0001481,2026-01-06T16:08:01+00:00,19558.82,USD,"Ryan, Krause and Mitchell",refund
SYN-0001482,2026-01-16T06:25:06+00:00,791.67,USD,Nunez-Freeman,fee
SYN-0001483,2026-01-25T03:06:37+00:00,9290.22,USD,"Griffin, Miller and Austin",
SYN-0001484,2026-01-15T16:35:16+00:00,13127.99,USD,Welch-Thomas,
SYN-0001485,2026-01-19T03:59:34+00:00,935.84,USD,Davidson LLC,refund
SYN-0001486,2026-01-05T11:53:29+00:00,12650.36,USD,Welch-Duncan,wire
SYN-0001487,2026-01-25T06:36:19+00:00,4756.1,USD,Miller LLC,
SYN-0001488,2026-01-26T10:04:14+00:00,19388.55,USD,Edwards Ltd,
SYN-0001489,2026-01-05T18:28:16+00:00,24556.85,USD,Page-Jacobs,refund
SYN-0001490,2026-01-07T10:37:36+00:00,18114.54,USD,Nelson-Wallace,
SYN-0001491,2026-01-26T08:34:33+00:00,103.74,USD,Adkins-Meyer,
SYN-0001492,2026-01-29T20:23:42+00:00,2177.81,USD,Gutierrez-White,refund
SYN-0001493,2026-01-03T05:45:24+00:00,13014.92,USD,Martinez and Sons,
SYN-0001494,2026-01-16T04:03:59+00:00,14439.42,USD,"King, Manning and Brady",
SYN-0001495,2026-01-11T04:29:16+00:00,5014.69,USD,Jackson Inc,
SYN-0001496,2026-01-26T20:08:46+00:00,19319.9,USD,Brown Group,
SYN-0001497,2026-01-14T05:39:54+00:00,3938.24,USD,"Brown, Wise and Warren",
SYN-0001498,2026-01-28T04:00:40+00:00,2560.28,USD,Garcia PLC,internal_transfer
SYN-0001499,2026-01-27T16:03:26+00:00,6777.03,USD,Miller Group,
SYN-0001500,2026-01-14T18:01:50+00:00,6121.38,USD,Perez-Rojas,internal_transfer
SYN-0001501,2026-01-30T18:30:10+00:00,13514.89,USD,Sims-Anderson,
